holiday,weekend,mon,tue,wed,thur,fri,sat,sun,temperature,rain,humidity,dayoff,sandwich,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,spring,summer,fall,winter,event
0,0,0,0,0,1,0,0,0,0.6604651162790698,0.0,0.3575342465753425,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,0,0,1,0,0,0.6930232558139534,0.0,0.28219178082191787,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
1,1,0,0,0,0,0,1,0,0.7558139534883721,0.0,0.3232876712328767,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
1,1,0,0,0,0,0,0,1,0.686046511627907,0.24977457168620376,0.9109589041095891,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,1,0,0,0,0,0,0,0.6,0.009017132551848512,0.8506849315068492,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,1,0,0,0,0,0,0.5651162790697675,0.06357078449053201,0.9095890410958904,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,1,0,0,0,0,0.6,0.008115419296663661,0.536986301369863,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,0,1,0,0,0,0.627906976744186,0.0,0.4246575342465754,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,0,0,1,0,0,0.6813953488372093,0.0,0.36575342465753424,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
1,1,0,0,0,0,0,1,0,0.7046511627906976,0.03832281334535618,0.6150684931506849,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
1,1,0,0,0,0,0,0,1,0.6511627906976745,0.013976555455365193,0.5082191780821917,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,1,0,0,0,0,0,0,0.6744186046511629,0.0,0.38630136986301367,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,1,0,0,0,0,0,0.6953488372093023,0.0,0.34383561643835614,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,1,0,0,0,0,0.5837209302325581,0.03922452660054102,0.6356164383561643,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,0,1,0,0,0,0.5953488372093023,0.013525698827772768,0.536986301369863,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,0,0,1,0,0,0.7116279069767442,0.0,0.3958904109589041,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
1,1,0,0,0,0,0,1,0,0.7395348837209301,0.0,0.4465753424657535,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
1,1,0,0,0,0,0,0,1,0.7674418604651163,0.0,0.46438356164383554,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,1,0,0,0,0,0,0,0.713953488372093,0.0,0.5904109589041096,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,1,0,0,0,0,0,0.741860465116279,0.0,0.6369863013698631,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,1,0,0,0,0,0.7651162790697674,0.0,0.6191780821917807,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,0,1,0,0,0,0.7813953488372093,0.0,0.5465753424657533,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,0,0,1,0,0,0.7581395348837209,0.0,0.6095890410958905,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
1,1,0,0,0,0,0,1,0,0.7162790697674418,0.0,0.4164383561643835,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
1,1,0,0,0,0,0,0,1,0.7395348837209301,0.13615870153291254,0.6794520547945206,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,1,0,0,0,0,0,0,0.6953488372093023,0.0,0.48082191780821915,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,1,0,0,0,0,0,0.7023255813953488,0.0,0.46849315068493147,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,1,0,0,0,0,0.7511627906976743,0.0,0.43698630136986294,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,0,1,0,0,0,0.7558139534883721,0.0,0.4657534246575342,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
0,0,0,0,0,0,1,0,0,0.7627906976744185,0.0,0.363013698630137,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
1,1,0,0,0,0,0,1,0,0.7302325581395348,0.0,0.46438356164383554,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
1,1,0,0,0,0,0,0,1,0.7325581395348837,0.0,0.4123287671232877,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
0,0,1,0,0,0,0,0,0,0.7488372093023256,0.0,0.4178082191780822,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
0,0,0,1,0,0,0,0,0,0.7674418604651163,0.0,0.34383561643835614,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,1,0,0,0,0,0.7883720930232558,0.0,0.489041095890411,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
1,0,0,0,0,1,0,0,0,0.7953488372093023,0.0,0.4465753424657535,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,0,1,0,0,0.7953488372093023,0.0,0.4438356164383561,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
1,1,0,0,0,0,0,1,0,0.741860465116279,0.021190261496844005,0.8095890410958904,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
1,1,0,0,0,0,0,0,1,0.8209302325581395,0.0,0.5753424657534247,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
0,0,1,0,0,0,0,0,0,0.8395348837209302,0.0,0.48630136986301364,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
0,0,0,1,0,0,0,0,0,0.8651162790697674,0.0,0.4164383561643835,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,1,0,0,0,0,0.8534883720930232,0.0,0.3342465753424657,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,1,0,0,0,0.8674418604651162,0.0,0.2863013698630137,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,0,1,0,0,0.8837209302325582,0.0,0.3904109589041096,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
1,1,0,0,0,0,0,1,0,0.8302325581395349,0.012623985572587915,0.6767123287671233,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
1,1,0,0,0,0,0,0,1,0.8325581395348837,0.0,0.4794520547945206,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
0,0,1,0,0,0,0,0,0,0.8093023255813953,0.0,0.4794520547945206,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
0,0,0,1,0,0,0,0,0,0.8558139534883721,0.0,0.39315068493150684,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,1,0,0,0,0,0.9046511627906977,0.0,0.3410958904109589,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,1,0,0,0,0.8627906976744185,0.0,0.3342465753424657,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,0,1,0,0,0.8790697674418604,0.0,0.42602739726027394,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
1,1,0,0,0,0,0,1,0,0.8116279069767441,0.05951307484220018,0.8958904109589041,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
1,1,0,0,0,0,0,0,1,0.827906976744186,0.004959422903516682,0.8136986301369862,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
0,0,1,0,0,0,0,0,0,0.8534883720930232,0.0,0.5753424657534247,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
0,0,0,1,0,0,0,0,0,0.7976744186046512,0.0,0.49589041095890407,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,1,0,0,0,0,0.8302325581395349,0.0,0.49589041095890407,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,1,0,0,0,0.8162790697674418,0.0,0.5356164383561643,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,0,1,0,0,0.8627906976744185,0.0,0.4671232876712329,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
1,1,0,0,0,0,0,1,0,0.8534883720930232,0.20333633904418394,0.6876712328767123,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
1,1,0,0,0,0,0,0,1,0.827906976744186,0.045085662759242556,0.8821917808219177,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
0,0,1,0,0,0,0,0,0,0.8744186046511627,0.0,0.6575342465753425,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
0,0,0,1,0,0,0,0,0,0.8232558139534883,0.25698827772768257,0.9054794520547944,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,1,0,0,0,0,0.8627906976744185,0.14382326420198377,0.758904109589041,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,1,0,0,0,0.9186046511627907,0.0,0.6095890410958905,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,0,1,0,0,0.8651162790697674,0.0175834084761046,0.6246575342465753,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
1,1,0,0,0,0,0,1,0,0.9046511627906977,0.00045085662759242564,0.6863013698630136,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
1,1,0,0,0,0,0,0,1,0.8581395348837209,0.16321009918845808,0.9205479452054794,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
0,0,1,0,0,0,0,0,0,0.8209302325581395,0.6199278629395852,0.9890410958904108,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
0,0,0,1,0,0,0,0,0,0.8023255813953488,0.06898106402164111,0.9616438356164383,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,1,0,0,0,0,0.8093023255813953,0.39945897204688907,0.8958904109589041,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,1,0,0,0,0.8325581395348837,0.010820559062218214,0.8273972602739725,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,0,1,0,0,0.8697674418604651,0.0,0.7205479452054795,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
1,1,0,0,0,0,0,1,0,0.8767441860465116,0.022091974752028856,0.7,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
1,1,0,0,0,0,0,0,1,0.8744186046511627,0.0,0.7054794520547947,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
0,0,1,0,0,0,0,0,0,0.8837209302325582,0.0009017132551848513,0.7191780821917808,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
0,0,0,1,0,0,0,0,0,0.8372093023255814,0.20559062218214608,0.8890410958904109,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,1,0,0,0,0,0.8860465116279069,0.003606853020739405,0.7821917808219179,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,1,0,0,0,0.8674418604651162,0.12984670874661858,0.821917808219178,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,0,1,0,0,0.8488372093023255,0.006311992786293958,0.8821917808219177,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
1,1,0,0,0,0,0,1,0,0.8697674418604651,0.06853020739404869,0.8575342465753424,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
1,1,0,0,0,0,0,0,1,0.9116279069767442,0.006762849413886384,0.7520547945205478,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
0,0,1,0,0,0,0,0,0,0.9372093023255813,0.0,0.6630136986301369,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
0,0,0,1,0,0,0,0,0,0.8976744186046511,0.0175834084761046,0.806849315068493,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,1,0,0,0,0,0.9302325581395349,0.011271415689810639,0.7520547945205478,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,1,0,0,0,0.9186046511627907,0.00045085662759242564,0.7753424657534247,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,0,1,0,0,0.9255813953488371,0.005861136158701533,0.7767123287671232,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
1,1,0,0,0,0,0,1,0,0.9209302325581394,0.027051397655545536,0.810958904109589,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
1,1,0,0,0,0,0,0,1,0.9558139534883721,0.0,0.6493150684931507,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
0,0,1,0,0,0,0,0,0,0.9302325581395349,0.0,0.6767123287671233,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
0,0,0,1,0,0,0,0,0,0.9325581395348836,0.0,0.6712328767123288,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,1,0,0,0,0,0.9511627906976744,0.0,0.6794520547945206,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,1,0,0,0,0.9627906976744186,0.0,0.6657534246575343,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,0,1,0,0,0.9697674418604652,0.0,0.7068493150684931,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
1,1,0,0,0,0,0,1,0,0.9790697674418605,0.0,0.6863013698630136,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
1,1,0,0,0,0,0,0,1,0.9418604651162791,0.0040577096483318306,0.7630136986301368,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
0,0,1,0,0,0,0,0,0,0.9023255813953488,0.15464382326420198,0.8589041095890411,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
0,0,0,1,0,0,0,0,0,0.9302325581395349,0.0,0.7342465753424656,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
0,0,0,0,1,0,0,0,0,0.9372093023255813,0.004508566275924256,0.7383561643835617,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,1,0,0,0,0.9,0.0,0.7876712328767124,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,0,1,0,0,0.9255813953488371,0.0,0.6876712328767123,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
1,1,0,0,0,0,0,1,0,0.9325581395348836,0.0,0.7136986301369863,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
1,1,0,0,0,0,0,0,1,0.9534883720930233,0.0,0.6589041095890411,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
0,0,1,0,0,0,0,0,0,0.9744186046511628,0.0,0.6520547945205479,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
0,0,0,1,0,0,0,0,0,0.9441860465116279,0.08701532912533815,0.6397260273972601,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
0,0,0,0,1,0,0,0,0,0.9511627906976744,0.0,0.5465753424657533,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
1,0,0,0,0,1,0,0,0,0.9511627906976744,0.0,0.5753424657534247,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,0,1,0,0,0.9558139534883721,0.0,0.5712328767123287,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
1,1,0,0,0,0,0,1,0,0.9511627906976744,0.0,0.5835616438356164,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
1,1,0,0,0,0,0,0,1,0.9511627906976744,0.0,0.6054794520547945,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
0,0,1,0,0,0,0,0,0,0.9604651162790697,0.00045085662759242564,0.5986301369863013,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
0,0,0,1,0,0,0,0,0,0.9558139534883721,0.07664562669071236,0.7287671232876711,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
0,0,0,0,1,0,0,0,0,0.9302325581395349,0.017132551848512173,0.8095890410958904,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,1,0,0,0,0.927906976744186,0.002254283137962128,0.7356164383561643,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,0,1,0,0,0.9232558139534883,0.0,0.7068493150684931,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
1,1,0,0,0,0,0,1,0,0.9186046511627907,0.03065825067628494,0.7520547945205478,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
1,1,0,0,0,0,0,0,1,0.9162790697674419,0.002254283137962128,0.7547945205479452,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
0,0,1,0,0,0,0,0,0,0.913953488372093,0.0,0.7835616438356163,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
0,0,0,1,0,0,0,0,0,0.8767441860465116,0.00045085662759242564,0.806849315068493,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
0,0,0,0,1,0,0,0,0,0.8930232558139535,0.0,0.5876712328767123,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,1,0,0,0,0.8930232558139535,0.013525698827772768,0.6260273972602739,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
0,0,0,0,0,0,1,0,0,0.9,0.0,0.6232876712328768,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
1,1,0,0,0,0,0,1,0,0.8837209302325582,0.0,0.6287671232876711,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
1,1,0,0,0,0,0,0,1,0.8906976744186046,0.0,0.6123287671232875,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
0,0,1,0,0,0,0,0,0,0.8418604651162791,0.0,0.6931506849315068,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
0,0,0,1,0,0,0,0,0,0.8953488372093024,0.0,0.5054794520547945,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
0,0,0,0,1,0,0,0,0,0.8883720930232558,0.0,0.4575342465753425,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
0,0,0,0,0,1,0,0,0,0.8976744186046511,0.0,0.6287671232876711,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
0,0,0,0,0,0,1,0,0,0.8604651162790697,0.002254283137962128,0.7972602739726027,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
1,1,0,0,0,0,0,1,0,0.8837209302325582,0.0,0.7054794520547947,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
1,1,0,0,0,0,0,0,1,0.9069767441860466,0.0,0.5904109589041096,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
0,0,1,0,0,0,0,0,0,0.9395348837209302,0.0,0.5958904109589042,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
0,0,0,1,0,0,0,0,0,0.9511627906976744,0.0,0.5260273972602739,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
0,0,0,0,1,0,0,0,0,0.9186046511627907,0.09558160504959422,0.758904109589041,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
0,0,0,0,0,1,0,0,0,0.8813953488372093,0.01848512173128945,0.8972602739726028,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
0,0,0,0,0,0,1,0,0,0.9162790697674419,0.0,0.7205479452054795,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
1,1,0,0,0,0,0,1,0,0.9348837209302325,0.0,0.6849315068493151,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
1,1,0,0,0,0,0,0,1,0.9465116279069767,0.0,0.6287671232876711,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
1,0,1,0,0,0,0,0,0,0.9162790697674419,0.0,0.6301369863013699,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
1,0,0,1,0,0,0,0,0,0.9558139534883721,0.0,0.6520547945205479,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
1,0,0,0,1,0,0,0,0,0.9209302325581394,0.009017132551848512,0.7863013698630137,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
0,0,0,0,0,1,0,0,0,0.927906976744186,0.0,0.7068493150684931,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
0,0,0,0,0,0,1,0,0,0.8581395348837209,0.20559062218214608,0.9465753424657535,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
1,1,0,0,0,0,0,1,0,0.7627906976744185,0.5915238954012624,0.9794520547945207,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
1,1,0,0,0,0,0,0,1,0.7604651162790698,0.0,0.6945205479452055,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
0,0,1,0,0,0,0,0,0,0.7534883720930232,0.0,0.4821917808219178,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
0,0,0,1,0,0,0,0,0,0.7511627906976743,0.0,0.5465753424657533,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
0,0,0,0,1,0,0,0,0,0.8046511627906976,0.0,0.6520547945205479,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
0,0,0,0,0,1,0,0,0,0.8255813953488372,0.0,0.6835616438356165,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
0,0,0,0,0,0,1,0,0,0.7999999999999999,0.0,0.6630136986301369,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
1,1,0,0,0,0,0,1,0,0.7930232558139535,0.0,0.6506849315068494,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
1,1,0,0,0,0,0,0,1,0.7953488372093023,0.0,0.5479452054794521,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
0,0,1,0,0,0,0,0,0,0.7534883720930232,0.0,0.5506849315068493,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
0,0,0,1,0,0,0,0,0,0.6604651162790698,0.009017132551848512,0.7753424657534247,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
0,0,0,0,1,0,0,0,0,0.6116279069767442,0.0,0.4821917808219178,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
1,0,0,0,0,1,0,0,0,0.5651162790697675,0.018034265103697024,0.8616438356164382,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
0,0,0,0,0,0,1,0,0,0.641860465116279,0.0,0.7684931506849315,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
1,1,0,0,0,0,0,1,0,0.6651162790697673,0.0,0.6808219178082191,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
1,1,0,0,0,0,0,0,1,0.6511627906976745,0.0009017132551848513,0.8712328767123287,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
0,0,1,0,0,0,0,0,0,0.6604651162790698,0.010369702434625788,0.8342465753424657,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
0,0,0,1,0,0,0,0,0,0.6534883720930232,0.0,0.7863013698630137,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
0,0,0,0,1,0,0,0,0,0.6953488372093023,0.0,0.6301369863013699,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
0,0,0,0,0,1,0,0,0,0.6767441860465115,0.0,0.6575342465753425,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
0,0,0,0,0,0,1,0,0,0.6744186046511629,0.0,0.7054794520547947,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
1,1,0,0,0,0,0,1,0,0.6651162790697673,0.0,0.6698630136986301,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
1,1,0,0,0,0,0,0,1,0.6767441860465115,0.0,0.6767123287671233,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
0,0,1,0,0,0,0,0,0,0.6767441860465115,0.03742110009017133,0.9191780821917808,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
